Units,scenario,year,market,value
1975$/kg,stick_20240822_80p,2005,NEairCO2,0
1975$/kg,stick_20240822_80p,2005,NHCO2 removal,0.001
1975$/kg,stick_20240822_80p,2005,NHairCO2,0
1975$/kg,stick_20240822_80p,2005,NJCO2 removal,0.001
1975$/kg,stick_20240822_80p,2005,NJairCO2,0
1975$/kg,stick_20240822_80p,2005,NMCO2 removal,0.001
1975$/kg,stick_20240822_80p,2005,NMairCO2,0
1975$/kg,stick_20240822_80p,2005,NVCO2 removal,0.001
1975$/kg,stick_20240822_80p,2005,NVairCO2,0
1975$/kg,stick_20240822_80p,2005,NYCO2 removal,0.001
1975$/kg,stick_20240822_80p,2005,NYairCO2,0
1975$/kg,stick_20240822_80p,2005,OHCO2 removal,0.001
1975$/kg,stick_20240822_80p,2005,OHairCO2,0
1975$/kg,stick_20240822_80p,2005,OKCO2 removal,0.001
1975$/kg,stick_20240822_80p,2005,OKairCO2,0
1975$/kg,stick_20240822_80p,2005,ORCO2 removal,0.001
1975$/kg,stick_20240822_80p,2005,ORairCO2,0
1975$/kg,stick_20240822_80p,2005,PACO2 removal,0.001
1975$/kg,stick_20240822_80p,2005,PAairCO2,0
1975$/kg,stick_20240822_80p,2005,PakistanCO2 removal,0.001
1975$/kg,stick_20240822_80p,2005,PakistanairCO2,0
1975$/kg,stick_20240822_80p,2005,RICO2 removal,0.001
1975$/kg,stick_20240822_80p,2005,RIairCO2,0
1975$/kg,stick_20240822_80p,2005,RussiaCO2 removal,0.001
1975$/kg,stick_20240822_80p,2005,RussiaairCO2,0
1975$/kg,stick_20240822_80p,2005,SCCO2 removal,0.001
1975$/kg,stick_20240822_80p,2005,SCairCO2,0
1975$/kg,stick_20240822_80p,2005,SDCO2 removal,0.001
1975$/kg,stick_20240822_80p,2005,SDairCO2,0
1975$/kg,stick_20240822_80p,2005,South AfricaCO2 removal,0.001
1975$/kg,stick_20240822_80p,2005,South AfricaairCO2,0
1975$/kg,stick_20240822_80p,2005,South America_NorthernCO2 removal,0.001
1975$/kg,stick_20240822_80p,2005,South America_NorthernairCO2,0
1975$/kg,stick_20240822_80p,2005,South America_SouthernCO2 removal,0.001
1975$/kg,stick_20240822_80p,2005,South America_SouthernairCO2,0
1975$/kg,stick_20240822_80p,2005,South AsiaCO2 removal,0.001
1975$/kg,stick_20240822_80p,2005,South AsiaairCO2,0
1975$/kg,stick_20240822_80p,2005,South KoreaCO2 removal,0.001
1975$/kg,stick_20240822_80p,2005,South KoreaairCO2,0
1975$/kg,stick_20240822_80p,2005,Southeast AsiaCO2 removal,0.001
1975$/kg,stick_20240822_80p,2005,Southeast AsiaairCO2,0
1975$/kg,stick_20240822_80p,2005,TNCO2 removal,0.001
1975$/kg,stick_20240822_80p,2005,TNairCO2,0
1975$/kg,stick_20240822_80p,2005,TXCO2 removal,0.001
1975$/kg,stick_20240822_80p,2005,TXairCO2,0
1975$/kg,stick_20240822_80p,2005,TaiwanCO2 removal,0.001
1975$/kg,stick_20240822_80p,2005,TaiwanairCO2,0
1975$/kg,stick_20240822_80p,2005,UTCO2 removal,0.001
1975$/kg,stick_20240822_80p,2005,UTairCO2,0
1975$/kg,stick_20240822_80p,2005,VACO2 removal,0.001
1975$/kg,stick_20240822_80p,2005,VAairCO2,0
1975$/kg,stick_20240822_80p,2005,VTCO2 removal,0.001
1975$/kg,stick_20240822_80p,2005,VTairCO2,0
1975$/kg,stick_20240822_80p,2005,WACO2 removal,0.001
1975$/kg,stick_20240822_80p,2005,WAairCO2,0
1975$/kg,stick_20240822_80p,2005,WICO2 removal,0.001
1975$/kg,stick_20240822_80p,2005,WIairCO2,0
1975$/kg,stick_20240822_80p,2005,WVCO2 removal,0.001
1975$/kg,stick_20240822_80p,2005,WVairCO2,0
1975$/kg,stick_20240822_80p,2005,WYCO2 removal,0.001
1975$/kg,stick_20240822_80p,2005,WYairCO2,0
1975$/kg,stick_20240822_80p,2010,AKCO2 removal,0.001
1975$/kg,stick_20240822_80p,2010,AKairCO2,0
1975$/kg,stick_20240822_80p,2010,ALCO2 removal,0.001
1975$/kg,stick_20240822_80p,2010,ALairCO2,0
1975$/kg,stick_20240822_80p,2010,ARCO2 removal,0.001
1975$/kg,stick_20240822_80p,2010,ARairCO2,0
1975$/kg,stick_20240822_80p,2010,AZCO2 removal,0.001
1975$/kg,stick_20240822_80p,2010,AZairCO2,0
1975$/kg,stick_20240822_80p,2010,Africa_EasternCO2 removal,0.001
1975$/kg,stick_20240822_80p,2010,Africa_EasternairCO2,0
1975$/kg,stick_20240822_80p,2010,Africa_NorthernCO2 removal,0.001
1975$/kg,stick_20240822_80p,2010,Africa_NorthernairCO2,0
1975$/kg,stick_20240822_80p,2010,Africa_SouthernCO2 removal,0.001
1975$/kg,stick_20240822_80p,2010,Africa_SouthernairCO2,0
1975$/kg,stick_20240822_80p,2010,Africa_WesternCO2 removal,0.001
1975$/kg,stick_20240822_80p,2010,Africa_WesternairCO2,0
1975$/kg,stick_20240822_80p,2010,ArgentinaCO2 removal,0.001
1975$/kg,stick_20240822_80p,2010,ArgentinaairCO2,0
1975$/kg,stick_20240822_80p,2010,Australia_NZCO2 removal,0.001
1975$/kg,stick_20240822_80p,2010,Australia_NZairCO2,0
1975$/kg,stick_20240822_80p,2010,BrazilCO2 removal,0.001
1975$/kg,stick_20240822_80p,2010,BrazilairCO2,0
1975$/kg,stick_20240822_80p,2010,CACO2 removal,0.001
1975$/kg,stick_20240822_80p,2010,CAairCO2,0
1975$/kg,stick_20240822_80p,2010,COCO2 removal,0.001
1975$/kg,stick_20240822_80p,2010,COairCO2,0
1975$/kg,stick_20240822_80p,2010,CTCO2 removal,0.001
1975$/kg,stick_20240822_80p,2010,CTairCO2,0
1975$/kg,stick_20240822_80p,2010,CanadaCO2 removal,0.001
1975$/kg,stick_20240822_80p,2010,CanadaairCO2,0
1975$/kg,stick_20240822_80p,2010,Central America and CaribbeanCO2 removal,0.001
1975$/kg,stick_20240822_80p,2010,Central America and CaribbeanairCO2,0
1975$/kg,stick_20240822_80p,2010,Central AsiaCO2 removal,0.001
1975$/kg,stick_20240822_80p,2010,Central AsiaairCO2,0
1975$/kg,stick_20240822_80p,2010,ChinaCO2 removal,0.001
1975$/kg,stick_20240822_80p,2010,ChinaairCO2,0
1975$/kg,stick_20240822_80p,2010,ColombiaCO2 removal,0.001
1975$/kg,stick_20240822_80p,2010,ColombiaairCO2,0
1975$/kg,stick_20240822_80p,2010,DCCO2 removal,0.001
1975$/kg,stick_20240822_80p,2010,DCairCO2,0
1975$/kg,stick_20240822_80p,2010,DECO2 removal,0.001
1975$/kg,stick_20240822_80p,2010,DEairCO2,0
1975$/kg,stick_20240822_80p,2010,EU-12CO2 removal,0.001
1975$/kg,stick_20240822_80p,2010,EU-12airCO2,0
1975$/kg,stick_20240822_80p,2010,EU-15CO2 removal,0.001
1975$/kg,stick_20240822_80p,2010,EU-15airCO2,0
1975$/kg,stick_20240822_80p,2010,Europe_EasternCO2 removal,0.001
1975$/kg,stick_20240822_80p,2010,Europe_EasternairCO2,0
1975$/kg,stick_20240822_80p,2010,Europe_Non_EUCO2 removal,0.001
1975$/kg,stick_20240822_80p,2010,Europe_Non_EUairCO2,0
1975$/kg,stick_20240822_80p,2010,European Free Trade AssociationCO2 removal,0.001
1975$/kg,stick_20240822_80p,2010,European Free Trade AssociationairCO2,0
1975$/kg,stick_20240822_80p,2010,FLCO2 removal,0.001
1975$/kg,stick_20240822_80p,2010,FLairCO2,0
1975$/kg,stick_20240822_80p,2010,GACO2 removal,0.001
1975$/kg,stick_20240822_80p,2010,GAairCO2,0
1975$/kg,stick_20240822_80p,2010,HICO2 removal,0.001
1975$/kg,stick_20240822_80p,2010,HIairCO2,0
1975$/kg,stick_20240822_80p,2010,IACO2 removal,0.001
1975$/kg,stick_20240822_80p,2010,IAairCO2,0
1975$/kg,stick_20240822_80p,2010,IDCO2 removal,0.001
1975$/kg,stick_20240822_80p,2010,IDairCO2,0
1975$/kg,stick_20240822_80p,2010,ILCO2 removal,0.001
1975$/kg,stick_20240822_80p,2010,ILairCO2,0
1975$/kg,stick_20240822_80p,2010,INCO2 removal,0.001
1975$/kg,stick_20240822_80p,2010,INairCO2,0
1975$/kg,stick_20240822_80p,2010,IndiaCO2 removal,0.001
1975$/kg,stick_20240822_80p,2010,IndiaairCO2,0
1975$/kg,stick_20240822_80p,2010,IndonesiaCO2 removal,0.001
1975$/kg,stick_20240822_80p,2010,IndonesiaairCO2,0
1975$/kg,stick_20240822_80p,2010,JapanCO2 removal,0.001
1975$/kg,stick_20240822_80p,2010,JapanairCO2,0
1975$/kg,stick_20240822_80p,2010,KSCO2 removal,0.001
1975$/kg,stick_20240822_80p,2010,KSairCO2,0
1975$/kg,stick_20240822_80p,2010,KYCO2 removal,0.001
1975$/kg,stick_20240822_80p,2010,KYairCO2,0
1975$/kg,stick_20240822_80p,2010,LACO2 removal,0.001
1975$/kg,stick_20240822_80p,2010,LAairCO2,0
1975$/kg,stick_20240822_80p,2010,MACO2 removal,0.001
1975$/kg,stick_20240822_80p,2010,MAairCO2,0
1975$/kg,stick_20240822_80p,2010,MDCO2 removal,0.001
1975$/kg,stick_20240822_80p,2010,MDairCO2,0
1975$/kg,stick_20240822_80p,2010,MECO2 removal,0.001
1975$/kg,stick_20240822_80p,2010,MEairCO2,0
1975$/kg,stick_20240822_80p,2010,MICO2 removal,0.001
1975$/kg,stick_20240822_80p,2010,MIairCO2,0
1975$/kg,stick_20240822_80p,2010,MNCO2 removal,0.001
1975$/kg,stick_20240822_80p,2010,MNairCO2,0
1975$/kg,stick_20240822_80p,2010,MOCO2 removal,0.001
1975$/kg,stick_20240822_80p,2010,MOairCO2,0
1975$/kg,stick_20240822_80p,2010,MSCO2 removal,0.001
1975$/kg,stick_20240822_80p,2010,MSairCO2,0
1975$/kg,stick_20240822_80p,2010,MTCO2 removal,0.001
1975$/kg,stick_20240822_80p,2010,MTairCO2,0
1975$/kg,stick_20240822_80p,2010,MexicoCO2 removal,0.001
1975$/kg,stick_20240822_80p,2010,MexicoairCO2,0
1975$/kg,stick_20240822_80p,2010,Middle EastCO2 removal,0.001
1975$/kg,stick_20240822_80p,2010,Middle EastairCO2,0
1975$/kg,stick_20240822_80p,2010,NCCO2 removal,0.001
1975$/kg,stick_20240822_80p,2010,NCairCO2,0
1975$/kg,stick_20240822_80p,2010,NDCO2 removal,0.001
1975$/kg,stick_20240822_80p,2010,NDairCO2,0
1975$/kg,stick_20240822_80p,2010,NECO2 removal,0.001
1975$/kg,stick_20240822_80p,2010,NEairCO2,0
1975$/kg,stick_20240822_80p,2010,NHCO2 removal,0.001
1975$/kg,stick_20240822_80p,2010,NHairCO2,0
1975$/kg,stick_20240822_80p,2010,NJCO2 removal,0.001
1975$/kg,stick_20240822_80p,2010,NJairCO2,0
1975$/kg,stick_20240822_80p,2010,NMCO2 removal,0.001
1975$/kg,stick_20240822_80p,2010,NMairCO2,0
1975$/kg,stick_20240822_80p,2010,NVCO2 removal,0.001
1975$/kg,stick_20240822_80p,2010,NVairCO2,0
1975$/kg,stick_20240822_80p,2010,NYCO2 removal,0.001
1975$/kg,stick_20240822_80p,2010,NYairCO2,0
1975$/kg,stick_20240822_80p,2010,OHCO2 removal,0.001
1975$/kg,stick_20240822_80p,2010,OHairCO2,0
1975$/kg,stick_20240822_80p,2010,OKCO2 removal,0.001
1975$/kg,stick_20240822_80p,2010,OKairCO2,0
1975$/kg,stick_20240822_80p,2010,ORCO2 removal,0.001
1975$/kg,stick_20240822_80p,2010,ORairCO2,0
1975$/kg,stick_20240822_80p,2010,PACO2 removal,0.001
1975$/kg,stick_20240822_80p,2010,PAairCO2,0
1975$/kg,stick_20240822_80p,2010,PakistanCO2 removal,0.001
1975$/kg,stick_20240822_80p,2010,PakistanairCO2,0
1975$/kg,stick_20240822_80p,2010,RICO2 removal,0.001
1975$/kg,stick_20240822_80p,2010,RIairCO2,0
1975$/kg,stick_20240822_80p,2010,RussiaCO2 removal,0.001
1975$/kg,stick_20240822_80p,2010,RussiaairCO2,0
1975$/kg,stick_20240822_80p,2010,SCCO2 removal,0.001
1975$/kg,stick_20240822_80p,2010,SCairCO2,0
1975$/kg,stick_20240822_80p,2010,SDCO2 removal,0.001
1975$/kg,stick_20240822_80p,2010,SDairCO2,0
1975$/kg,stick_20240822_80p,2010,South AfricaCO2 removal,0.001
1975$/kg,stick_20240822_80p,2010,South AfricaairCO2,0
1975$/kg,stick_20240822_80p,2010,South America_NorthernCO2 removal,0.001
1975$/kg,stick_20240822_80p,2010,South America_NorthernairCO2,0
1975$/kg,stick_20240822_80p,2010,South America_SouthernCO2 removal,0.001
1975$/kg,stick_20240822_80p,2010,South America_SouthernairCO2,0
1975$/kg,stick_20240822_80p,2010,South AsiaCO2 removal,0.001
1975$/kg,stick_20240822_80p,2010,South AsiaairCO2,0
1975$/kg,stick_20240822_80p,2010,South KoreaCO2 removal,0.001
1975$/kg,stick_20240822_80p,2010,South KoreaairCO2,0
1975$/kg,stick_20240822_80p,2010,Southeast AsiaCO2 removal,0.001
1975$/kg,stick_20240822_80p,2010,Southeast AsiaairCO2,0
1975$/kg,stick_20240822_80p,2010,TNCO2 removal,0.001
1975$/kg,stick_20240822_80p,2010,TNairCO2,0
1975$/kg,stick_20240822_80p,2010,TXCO2 removal,0.001
1975$/kg,stick_20240822_80p,2010,TXairCO2,0
1975$/kg,stick_20240822_80p,2010,TaiwanCO2 removal,0.001
1975$/kg,stick_20240822_80p,2010,TaiwanairCO2,0
1975$/kg,stick_20240822_80p,2010,UTCO2 removal,0.001
1975$/kg,stick_20240822_80p,2010,UTairCO2,0
1975$/kg,stick_20240822_80p,2010,VACO2 removal,0.001
1975$/kg,stick_20240822_80p,2010,VAairCO2,0
1975$/kg,stick_20240822_80p,2010,VTCO2 removal,0.001
1975$/kg,stick_20240822_80p,2010,VTairCO2,0
1975$/kg,stick_20240822_80p,2010,WACO2 removal,0.001
1975$/kg,stick_20240822_80p,2010,WAairCO2,0
1975$/kg,stick_20240822_80p,2010,WICO2 removal,0.001
1975$/kg,stick_20240822_80p,2010,WIairCO2,0
1975$/kg,stick_20240822_80p,2010,WVCO2 removal,0.001
1975$/kg,stick_20240822_80p,2010,WVairCO2,0
1975$/kg,stick_20240822_80p,2010,WYCO2 removal,0.001
1975$/kg,stick_20240822_80p,2010,WYairCO2,0
1975$/kg,stick_20240822_80p,2015,AKCO2 removal,0.001
1975$/kg,stick_20240822_80p,2015,AKairCO2,0
1975$/kg,stick_20240822_80p,2015,ALCO2 removal,0.001
1975$/kg,stick_20240822_80p,2015,ALairCO2,0
1975$/kg,stick_20240822_80p,2015,ARCO2 removal,0.001
1975$/kg,stick_20240822_80p,2015,ARairCO2,0
1975$/kg,stick_20240822_80p,2015,AZCO2 removal,0.001
1975$/kg,stick_20240822_80p,2015,AZairCO2,0
1975$/kg,stick_20240822_80p,2015,Africa_EasternCO2 removal,0.001
1975$/kg,stick_20240822_80p,2015,Africa_EasternairCO2,0
1975$/kg,stick_20240822_80p,2015,Africa_NorthernCO2 removal,0.001
1975$/kg,stick_20240822_80p,2015,Africa_NorthernairCO2,0
1975$/kg,stick_20240822_80p,2015,Africa_SouthernCO2 removal,0.001
1975$/kg,stick_20240822_80p,2015,Africa_SouthernairCO2,0
1975$/kg,stick_20240822_80p,2015,Africa_WesternCO2 removal,0.001
1975$/kg,stick_20240822_80p,2015,Africa_WesternairCO2,0
1975$/kg,stick_20240822_80p,2015,ArgentinaCO2 removal,0.001
1975$/kg,stick_20240822_80p,2015,ArgentinaairCO2,0
1975$/kg,stick_20240822_80p,2015,Australia_NZCO2 removal,0.001
1975$/kg,stick_20240822_80p,2015,Australia_NZairCO2,0
1975$/kg,stick_20240822_80p,2015,BrazilCO2 removal,0.001
1975$/kg,stick_20240822_80p,2015,BrazilairCO2,0
1975$/kg,stick_20240822_80p,2015,CACO2 removal,0.001
1975$/kg,stick_20240822_80p,2015,CAairCO2,0
1975$/kg,stick_20240822_80p,2015,COCO2 removal,0.001
1975$/kg,stick_20240822_80p,2015,COairCO2,0
1975$/kg,stick_20240822_80p,2015,CTCO2 removal,0.001
1975$/kg,stick_20240822_80p,2015,CTairCO2,0
1975$/kg,stick_20240822_80p,2015,CanadaCO2 removal,0.001
1975$/kg,stick_20240822_80p,2015,CanadaairCO2,0
1975$/kg,stick_20240822_80p,2015,Central America and CaribbeanCO2 removal,0.001
1975$/kg,stick_20240822_80p,2015,Central America and CaribbeanairCO2,0
1975$/kg,stick_20240822_80p,2015,Central AsiaCO2 removal,0.001
1975$/kg,stick_20240822_80p,2015,Central AsiaairCO2,0
1975$/kg,stick_20240822_80p,2015,ChinaCO2 removal,0.001
1975$/kg,stick_20240822_80p,2015,ChinaairCO2,0
1975$/kg,stick_20240822_80p,2015,ColombiaCO2 removal,0.001
1975$/kg,stick_20240822_80p,2015,ColombiaairCO2,0
1975$/kg,stick_20240822_80p,2015,DCCO2 removal,0.001
1975$/kg,stick_20240822_80p,2015,DCairCO2,0
1975$/kg,stick_20240822_80p,2015,DECO2 removal,0.001
1975$/kg,stick_20240822_80p,2015,DEairCO2,0
1975$/kg,stick_20240822_80p,2015,EU-12CO2 removal,0.001
1975$/kg,stick_20240822_80p,2015,EU-12airCO2,0
1975$/kg,stick_20240822_80p,2015,EU-15CO2 removal,0.001
1975$/kg,stick_20240822_80p,2015,EU-15airCO2,0
1975$/kg,stick_20240822_80p,2015,Europe_EasternCO2 removal,0.001
1975$/kg,stick_20240822_80p,2015,Europe_EasternairCO2,0
1975$/kg,stick_20240822_80p,2015,Europe_Non_EUCO2 removal,0.001
1975$/kg,stick_20240822_80p,2015,Europe_Non_EUairCO2,0
1975$/kg,stick_20240822_80p,2015,European Free Trade AssociationCO2 removal,0.001
1975$/kg,stick_20240822_80p,2015,European Free Trade AssociationairCO2,0
1975$/kg,stick_20240822_80p,2015,FLCO2 removal,0.001
1975$/kg,stick_20240822_80p,2015,FLairCO2,0
1975$/kg,stick_20240822_80p,2015,GACO2 removal,0.001
1975$/kg,stick_20240822_80p,2015,GAairCO2,0
1975$/kg,stick_20240822_80p,2015,HICO2 removal,0.001
1975$/kg,stick_20240822_80p,2015,HIairCO2,0
1975$/kg,stick_20240822_80p,2015,IACO2 removal,0.001
1975$/kg,stick_20240822_80p,2015,IAairCO2,0
1975$/kg,stick_20240822_80p,2015,IDCO2 removal,0.001
1975$/kg,stick_20240822_80p,2015,IDairCO2,0
1975$/kg,stick_20240822_80p,2015,ILCO2 removal,0.001
1975$/kg,stick_20240822_80p,2015,ILairCO2,0
1975$/kg,stick_20240822_80p,2015,INCO2 removal,0.001
1975$/kg,stick_20240822_80p,2015,INairCO2,0
1975$/kg,stick_20240822_80p,2015,IndiaCO2 removal,0.001
1975$/kg,stick_20240822_80p,2015,IndiaairCO2,0
1975$/kg,stick_20240822_80p,2015,IndonesiaCO2 removal,0.001
1975$/kg,stick_20240822_80p,2015,IndonesiaairCO2,0
1975$/kg,stick_20240822_80p,2015,JapanCO2 removal,0.001
1975$/kg,stick_20240822_80p,2015,JapanairCO2,0
1975$/kg,stick_20240822_80p,2015,KSCO2 removal,0.001
1975$/kg,stick_20240822_80p,2015,KSairCO2,0
1975$/kg,stick_20240822_80p,2015,KYCO2 removal,0.001
1975$/kg,stick_20240822_80p,2015,KYairCO2,0
1975$/kg,stick_20240822_80p,2015,LACO2 removal,0.001
1975$/kg,stick_20240822_80p,2015,LAairCO2,0
1975$/kg,stick_20240822_80p,2015,MACO2 removal,0.001
1975$/kg,stick_20240822_80p,2015,MAairCO2,0
1975$/kg,stick_20240822_80p,2015,MDCO2 removal,0.001
1975$/kg,stick_20240822_80p,2015,MDairCO2,0
1975$/kg,stick_20240822_80p,2015,MECO2 removal,0.001
1975$/kg,stick_20240822_80p,2015,MEairCO2,0
1975$/kg,stick_20240822_80p,2015,MICO2 removal,0.001
1975$/kg,stick_20240822_80p,2015,MIairCO2,0
1975$/kg,stick_20240822_80p,2015,MNCO2 removal,0.001
1975$/kg,stick_20240822_80p,2015,MNairCO2,0
1975$/kg,stick_20240822_80p,2015,MOCO2 removal,0.001
1975$/kg,stick_20240822_80p,2015,MOairCO2,0
1975$/kg,stick_20240822_80p,2015,MSCO2 removal,0.001
1975$/kg,stick_20240822_80p,2015,MSairCO2,0
1975$/kg,stick_20240822_80p,2015,MTCO2 removal,0.001
1975$/kg,stick_20240822_80p,2015,MTairCO2,0
1975$/kg,stick_20240822_80p,2015,MexicoCO2 removal,0.001
1975$/kg,stick_20240822_80p,2015,MexicoairCO2,0
1975$/kg,stick_20240822_80p,2015,Middle EastCO2 removal,0.001
1975$/kg,stick_20240822_80p,2015,Middle EastairCO2,0
1975$/kg,stick_20240822_80p,2015,NCCO2 removal,0.001
1975$/kg,stick_20240822_80p,2015,NCairCO2,0
1975$/kg,stick_20240822_80p,2015,NDCO2 removal,0.001
1975$/kg,stick_20240822_80p,2015,NDairCO2,0
1975$/kg,stick_20240822_80p,2015,NECO2 removal,0.001
1975$/kg,stick_20240822_80p,2015,NEairCO2,0
1975$/kg,stick_20240822_80p,2015,NHCO2 removal,0.001
1975$/kg,stick_20240822_80p,2015,NHairCO2,0
1975$/kg,stick_20240822_80p,2015,NJCO2 removal,0.001
1975$/kg,stick_20240822_80p,2015,NJairCO2,0
1975$/kg,stick_20240822_80p,2015,NMCO2 removal,0.001
1975$/kg,stick_20240822_80p,2015,NMairCO2,0
1975$/kg,stick_20240822_80p,2015,NVCO2 removal,0.001
1975$/kg,stick_20240822_80p,2015,NVairCO2,0
1975$/kg,stick_20240822_80p,2015,NYCO2 removal,0.001
1975$/kg,stick_20240822_80p,2015,NYairCO2,0
1975$/kg,stick_20240822_80p,2015,OHCO2 removal,0.001
1975$/kg,stick_20240822_80p,2015,OHairCO2,0
1975$/kg,stick_20240822_80p,2015,OKCO2 removal,0.001
1975$/kg,stick_20240822_80p,2015,OKairCO2,0
1975$/kg,stick_20240822_80p,2015,ORCO2 removal,0.001
1975$/kg,stick_20240822_80p,2015,ORairCO2,0
1975$/kg,stick_20240822_80p,2015,PACO2 removal,0.001
1975$/kg,stick_20240822_80p,2015,PAairCO2,0
1975$/kg,stick_20240822_80p,2015,PakistanCO2 removal,0.001
1975$/kg,stick_20240822_80p,2015,PakistanairCO2,0
1975$/kg,stick_20240822_80p,2015,RICO2 removal,0.001
1975$/kg,stick_20240822_80p,2015,RIairCO2,0
1975$/kg,stick_20240822_80p,2015,RussiaCO2 removal,0.001
1975$/kg,stick_20240822_80p,2015,RussiaairCO2,0
1975$/kg,stick_20240822_80p,2015,SCCO2 removal,0.001
1975$/kg,stick_20240822_80p,2015,SCairCO2,0
1975$/kg,stick_20240822_80p,2015,SDCO2 removal,0.001
1975$/kg,stick_20240822_80p,2015,SDairCO2,0
1975$/kg,stick_20240822_80p,2015,South AfricaCO2 removal,0.001
1975$/kg,stick_20240822_80p,2015,South AfricaairCO2,0
1975$/kg,stick_20240822_80p,2015,South America_NorthernCO2 removal,0.001
1975$/kg,stick_20240822_80p,2015,South America_NorthernairCO2,0
1975$/kg,stick_20240822_80p,2015,South America_SouthernCO2 removal,0.001
1975$/kg,stick_20240822_80p,2015,South America_SouthernairCO2,0
1975$/kg,stick_20240822_80p,2015,South AsiaCO2 removal,0.001
1975$/kg,stick_20240822_80p,2015,South AsiaairCO2,0
1975$/kg,stick_20240822_80p,2015,South KoreaCO2 removal,0
1975$/kg,stick_20240822_80p,2015,South KoreaairCO2,0
1975$/kg,stick_20240822_80p,2015,Southeast AsiaCO2 removal,0.001
1975$/kg,stick_20240822_80p,2015,Southeast AsiaairCO2,0
1975$/kg,stick_20240822_80p,2015,TNCO2 removal,0.001
1975$/kg,stick_20240822_80p,2015,TNairCO2,0
1975$/kg,stick_20240822_80p,2015,TXCO2 removal,0.001
1975$/kg,stick_20240822_80p,2015,TXairCO2,0
1975$/kg,stick_20240822_80p,2015,TaiwanCO2 removal,0.001
1975$/kg,stick_20240822_80p,2015,TaiwanairCO2,0
1975$/kg,stick_20240822_80p,2015,UTCO2 removal,0.001
1975$/kg,stick_20240822_80p,2015,UTairCO2,0
1975$/kg,stick_20240822_80p,2015,VACO2 removal,0.001
1975$/kg,stick_20240822_80p,2015,VAairCO2,0
1975$/kg,stick_20240822_80p,2015,VTCO2 removal,0.001
1975$/kg,stick_20240822_80p,2015,VTairCO2,0
1975$/kg,stick_20240822_80p,2015,WACO2 removal,0.001
1975$/kg,stick_20240822_80p,2015,WAairCO2,0
1975$/kg,stick_20240822_80p,2015,WICO2 removal,0.001
1975$/kg,stick_20240822_80p,2015,WIairCO2,0
1975$/kg,stick_20240822_80p,2015,WVCO2 removal,0.001
1975$/kg,stick_20240822_80p,2015,WVairCO2,0
1975$/kg,stick_20240822_80p,2015,WYCO2 removal,0.001
1975$/kg,stick_20240822_80p,2015,WYairCO2,0
1975$/kg,stick_20240822_80p,2020,AKCO2 removal,0.001
1975$/kg,stick_20240822_80p,2020,AKairCO2,0
1975$/kg,stick_20240822_80p,2020,ALCO2 removal,0.001
1975$/kg,stick_20240822_80p,2020,ALairCO2,0
1975$/kg,stick_20240822_80p,2020,ARCO2 removal,0.001
1975$/kg,stick_20240822_80p,2020,ARairCO2,0
1975$/kg,stick_20240822_80p,2020,AZCO2 removal,0.001
1975$/kg,stick_20240822_80p,2020,AZairCO2,0
1975$/kg,stick_20240822_80p,2020,Africa_EasternCO2 removal,0.001
1975$/kg,stick_20240822_80p,2020,Africa_EasternairCO2,0
1975$/kg,stick_20240822_80p,2020,Africa_NorthernCO2 removal,0.001
1975$/kg,stick_20240822_80p,2020,Africa_NorthernairCO2,0
1975$/kg,stick_20240822_80p,2020,Africa_SouthernCO2 removal,0.001
1975$/kg,stick_20240822_80p,2020,Africa_SouthernairCO2,0
1975$/kg,stick_20240822_80p,2020,Africa_WesternCO2 removal,0.001
1975$/kg,stick_20240822_80p,2020,Africa_WesternairCO2,0
1975$/kg,stick_20240822_80p,2020,ArgentinaCO2 removal,0.001
1975$/kg,stick_20240822_80p,2020,ArgentinaairCO2,0
1975$/kg,stick_20240822_80p,2020,Australia_NZCO2 removal,0.001
1975$/kg,stick_20240822_80p,2020,Australia_NZairCO2,0
1975$/kg,stick_20240822_80p,2020,BrazilCO2 removal,0.001
1975$/kg,stick_20240822_80p,2020,BrazilairCO2,0
1975$/kg,stick_20240822_80p,2020,CACO2 removal,0.001
1975$/kg,stick_20240822_80p,2020,CAairCO2,0
1975$/kg,stick_20240822_80p,2020,COCO2 removal,0.001
1975$/kg,stick_20240822_80p,2020,COairCO2,0
