"Units","scenario","year","market","value"
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2045,"KSCO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2045,"KYCO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2045,"LACO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2045,"MACO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2045,"MDCO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2045,"MECO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2045,"MICO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2045,"MNCO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2045,"MOCO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2045,"MSCO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2045,"MTCO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2045,"MexicoCO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2045,"Middle EastCO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2045,"NCCO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2045,"NDCO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2045,"NECO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2045,"NHCO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2045,"NJCO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2045,"NMCO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2045,"NVCO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2045,"NYCO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2045,"OHCO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2045,"OKCO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2045,"ORCO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2045,"PACO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2045,"PakistanCO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2045,"RICO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2045,"RussiaCO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2045,"SCCO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2045,"SDCO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2045,"South AfricaCO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2045,"South America_NorthernCO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2045,"South America_SouthernCO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2045,"South AsiaCO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2045,"South KoreaCO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2045,"Southeast AsiaCO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2045,"TNCO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2045,"TXCO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2045,"TaiwanCO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2045,"UTCO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2045,"VACO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2045,"VTCO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2045,"WACO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2045,"WICO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2045,"WVCO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2045,"WYCO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2050,"AKCO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2050,"ALCO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2050,"ARCO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2050,"AZCO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2050,"Africa_EasternCO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2050,"Africa_NorthernCO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2050,"Africa_SouthernCO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2050,"Africa_WesternCO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2050,"ArgentinaCO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2050,"Australia_NZCO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2050,"BrazilCO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2050,"CACO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2050,"COCO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2050,"CTCO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2050,"CanadaCO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2050,"Central America and CaribbeanCO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2050,"Central AsiaCO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2050,"ChinaCO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2050,"ColombiaCO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2050,"DCCO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2050,"DECO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2050,"EU-12CO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2050,"EU-15CO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2050,"Europe_EasternCO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2050,"Europe_Non_EUCO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2050,"European Free Trade AssociationCO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2050,"FLCO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2050,"GACO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2050,"HICO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2050,"IACO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2050,"IDCO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2050,"ILCO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2050,"INCO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2050,"IndiaCO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2050,"IndonesiaCO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2050,"JapanCO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2050,"KSCO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2050,"KYCO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2050,"LACO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2050,"MACO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2050,"MDCO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2050,"MECO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2050,"MICO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2050,"MNCO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2050,"MOCO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2050,"MSCO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2050,"MTCO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2050,"MexicoCO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2050,"Middle EastCO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2050,"NCCO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2050,"NDCO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2050,"NECO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2050,"NHCO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2050,"NJCO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2050,"NMCO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2050,"NVCO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2050,"NYCO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2050,"OHCO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2050,"OKCO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2050,"ORCO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2050,"PACO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2050,"PakistanCO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2050,"RICO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2050,"RussiaCO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2050,"SCCO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2050,"SDCO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2050,"South AfricaCO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2050,"South America_NorthernCO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2050,"South America_SouthernCO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2050,"South AsiaCO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2050,"South KoreaCO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2050,"Southeast AsiaCO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2050,"TNCO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2050,"TXCO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2050,"TaiwanCO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2050,"UTCO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2050,"VACO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2050,"VTCO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2050,"WACO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2050,"WICO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2050,"WVCO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2050,"WYCO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2055,"AKCO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2055,"ALCO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2055,"ARCO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2055,"AZCO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2055,"Africa_EasternCO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2055,"Africa_NorthernCO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2055,"Africa_SouthernCO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2055,"Africa_WesternCO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2055,"ArgentinaCO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2055,"Australia_NZCO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2055,"BrazilCO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2055,"CACO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2055,"COCO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2055,"CTCO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2055,"CanadaCO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2055,"Central America and CaribbeanCO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2055,"Central AsiaCO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2055,"ChinaCO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2055,"ColombiaCO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2055,"DCCO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2055,"DECO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2055,"EU-12CO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2055,"EU-15CO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2055,"Europe_EasternCO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2055,"Europe_Non_EUCO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2055,"European Free Trade AssociationCO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2055,"FLCO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2055,"GACO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2055,"HICO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2055,"IACO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2055,"IDCO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2055,"ILCO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2055,"INCO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2055,"IndiaCO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2055,"IndonesiaCO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2055,"JapanCO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2055,"KSCO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2055,"KYCO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2055,"LACO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2055,"MACO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2055,"MDCO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2055,"MECO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2055,"MICO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2055,"MNCO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2055,"MOCO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2055,"MSCO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2055,"MTCO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2055,"MexicoCO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2055,"Middle EastCO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2055,"NCCO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2055,"NDCO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2055,"NECO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2055,"NHCO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2055,"NJCO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2055,"NMCO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2055,"NVCO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2055,"NYCO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2055,"OHCO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2055,"OKCO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2055,"ORCO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2055,"PACO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2055,"PakistanCO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2055,"RICO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2055,"RussiaCO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2055,"SCCO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2055,"SDCO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2055,"South AfricaCO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2055,"South America_NorthernCO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2055,"South America_SouthernCO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2055,"South AsiaCO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2055,"South KoreaCO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2055,"Southeast AsiaCO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2055,"TNCO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2055,"TXCO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2055,"TaiwanCO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2055,"UTCO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2055,"VACO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2055,"VTCO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2055,"WACO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2055,"WICO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2055,"WVCO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2055,"WYCO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2060,"AKCO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2060,"ALCO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2060,"ARCO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2060,"AZCO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2060,"Africa_EasternCO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2060,"Africa_NorthernCO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2060,"Africa_SouthernCO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2060,"Africa_WesternCO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2060,"ArgentinaCO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2060,"Australia_NZCO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2060,"BrazilCO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2060,"CACO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2060,"COCO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2060,"CTCO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2060,"CanadaCO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2060,"Central America and CaribbeanCO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2060,"Central AsiaCO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2060,"ChinaCO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2060,"ColombiaCO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2060,"DCCO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2060,"DECO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2060,"EU-12CO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2060,"EU-15CO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2060,"Europe_EasternCO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2060,"Europe_Non_EUCO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2060,"European Free Trade AssociationCO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2060,"FLCO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2060,"GACO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2060,"HICO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2060,"IACO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2060,"IDCO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2060,"ILCO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2060,"INCO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2060,"IndiaCO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2060,"IndonesiaCO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2060,"JapanCO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2060,"KSCO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2060,"KYCO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2060,"LACO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2060,"MACO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2060,"MDCO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2060,"MECO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2060,"MICO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2060,"MNCO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2060,"MOCO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2060,"MSCO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2060,"MTCO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2060,"MexicoCO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2060,"Middle EastCO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2060,"NCCO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2060,"NDCO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2060,"NECO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2060,"NHCO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2060,"NJCO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2060,"NMCO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2060,"NVCO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2060,"NYCO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2060,"OHCO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2060,"OKCO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2060,"ORCO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2060,"PACO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2060,"PakistanCO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2060,"RICO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2060,"RussiaCO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2060,"SCCO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2060,"SDCO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2060,"South AfricaCO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2060,"South America_NorthernCO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2060,"South America_SouthernCO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2060,"South AsiaCO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2060,"South KoreaCO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2060,"Southeast AsiaCO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2060,"TNCO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2060,"TXCO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2060,"TaiwanCO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2060,"UTCO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2060,"VACO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2060,"VTCO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2060,"WACO2 removal-tfe",1
"EJ","crt2030_80p_l_0821_lowGDPlowPop",2060,"WICO2 removal-tfe",1
