"Units","scenario","year","market","value"
"EJ","crt2030_80p_l_202502_onshoring",2030,"CACO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2030,"COCO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2030,"CTCO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2030,"DCCO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2030,"DECO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2030,"FLCO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2030,"GACO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2030,"HICO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2030,"IACO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2030,"IDCO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2030,"ILCO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2030,"INCO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2030,"KSCO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2030,"KYCO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2030,"LACO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2030,"MACO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2030,"MDCO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2030,"MECO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2030,"MICO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2030,"MNCO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2030,"MOCO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2030,"MSCO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2030,"MTCO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2030,"NCCO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2030,"NDCO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2030,"NECO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2030,"NHCO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2030,"NJCO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2030,"NMCO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2030,"NVCO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2030,"NYCO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2030,"OHCO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2030,"OKCO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2030,"ORCO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2030,"PACO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2030,"RICO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2030,"SCCO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2030,"SDCO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2030,"TNCO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2030,"TXCO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2030,"UTCO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2030,"VACO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2030,"VTCO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2030,"WACO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2030,"WICO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2030,"WVCO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2030,"WYCO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2035,"AKCO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2035,"ALCO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2035,"ARCO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2035,"AZCO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2035,"CACO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2035,"COCO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2035,"CTCO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2035,"DCCO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2035,"DECO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2035,"FLCO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2035,"GACO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2035,"HICO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2035,"IACO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2035,"IDCO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2035,"ILCO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2035,"INCO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2035,"KSCO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2035,"KYCO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2035,"LACO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2035,"MACO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2035,"MDCO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2035,"MECO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2035,"MICO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2035,"MNCO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2035,"MOCO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2035,"MSCO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2035,"MTCO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2035,"NCCO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2035,"NDCO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2035,"NECO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2035,"NHCO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2035,"NJCO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2035,"NMCO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2035,"NVCO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2035,"NYCO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2035,"OHCO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2035,"OKCO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2035,"ORCO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2035,"PACO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2035,"RICO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2035,"SCCO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2035,"SDCO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2035,"TNCO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2035,"TXCO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2035,"UTCO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2035,"VACO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2035,"VTCO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2035,"WACO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2035,"WICO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2035,"WVCO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2035,"WYCO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2040,"AKCO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2040,"ALCO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2040,"ARCO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2040,"AZCO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2040,"CACO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2040,"COCO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2040,"CTCO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2040,"DCCO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2040,"DECO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2040,"FLCO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2040,"GACO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2040,"HICO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2040,"IACO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2040,"IDCO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2040,"ILCO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2040,"INCO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2040,"KSCO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2040,"KYCO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2040,"LACO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2040,"MACO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2040,"MDCO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2040,"MECO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2040,"MICO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2040,"MNCO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2040,"MOCO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2040,"MSCO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2040,"MTCO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2040,"NCCO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2040,"NDCO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2040,"NECO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2040,"NHCO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2040,"NJCO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2040,"NMCO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2040,"NVCO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2040,"NYCO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2040,"OHCO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2040,"OKCO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2040,"ORCO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2040,"PACO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2040,"RICO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2040,"SCCO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2040,"SDCO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2040,"TNCO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2040,"TXCO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2040,"UTCO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2040,"VACO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2040,"VTCO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2040,"WACO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2040,"WICO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2040,"WVCO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2040,"WYCO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2045,"AKCO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2045,"ALCO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2045,"ARCO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2045,"AZCO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2045,"CACO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2045,"COCO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2045,"CTCO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2045,"DCCO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2045,"DECO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2045,"FLCO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2045,"GACO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2045,"HICO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2045,"IACO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2045,"IDCO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2045,"ILCO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2045,"INCO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2045,"KSCO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2045,"KYCO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2045,"LACO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2045,"MACO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2045,"MDCO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2045,"MECO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2045,"MICO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2045,"MNCO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2045,"MOCO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2045,"MSCO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2045,"MTCO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2045,"NCCO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2045,"NDCO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2045,"NECO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2045,"NHCO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2045,"NJCO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2045,"NMCO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2045,"NVCO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2045,"NYCO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2045,"OHCO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2045,"OKCO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2045,"ORCO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2045,"PACO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2045,"RICO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2045,"SCCO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2045,"SDCO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2045,"TNCO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2045,"TXCO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2045,"UTCO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2045,"VACO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2045,"VTCO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2045,"WACO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2045,"WICO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2045,"WVCO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2045,"WYCO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2050,"AKCO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2050,"ALCO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2050,"ARCO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2050,"AZCO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2050,"CACO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2050,"COCO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2050,"CTCO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2050,"DCCO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2050,"DECO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2050,"FLCO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2050,"GACO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2050,"HICO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2050,"IACO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2050,"IDCO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2050,"ILCO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2050,"INCO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2050,"KSCO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2050,"KYCO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2050,"LACO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2050,"MACO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2050,"MDCO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2050,"MECO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2050,"MICO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2050,"MNCO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2050,"MOCO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2050,"MSCO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2050,"MTCO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2050,"NCCO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2050,"NDCO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2050,"NECO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2050,"NHCO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2050,"NJCO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2050,"NMCO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2050,"NVCO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2050,"NYCO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2050,"OHCO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2050,"OKCO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2050,"ORCO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2050,"PACO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2050,"RICO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2050,"SCCO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2050,"SDCO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2050,"TNCO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2050,"TXCO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2050,"UTCO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2050,"VACO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2050,"VTCO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2050,"WACO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2050,"WICO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2050,"WVCO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2050,"WYCO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2055,"AKCO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2055,"ALCO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2055,"ARCO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2055,"AZCO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2055,"CACO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2055,"COCO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2055,"CTCO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2055,"DCCO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2055,"DECO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2055,"FLCO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2055,"GACO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2055,"HICO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2055,"IACO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2055,"IDCO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2055,"ILCO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2055,"INCO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2055,"KSCO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2055,"KYCO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2055,"LACO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2055,"MACO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2055,"MDCO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2055,"MECO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2055,"MICO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2055,"MNCO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2055,"MOCO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2055,"MSCO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2055,"MTCO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2055,"NCCO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2055,"NDCO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2055,"NECO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2055,"NHCO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2055,"NJCO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2055,"NMCO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2055,"NVCO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2055,"NYCO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2055,"OHCO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2055,"OKCO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2055,"ORCO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2055,"PACO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2055,"RICO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2055,"SCCO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2055,"SDCO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2055,"TNCO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2055,"TXCO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2055,"UTCO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2055,"VACO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2055,"VTCO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2055,"WACO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2055,"WICO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2055,"WVCO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2055,"WYCO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2060,"AKCO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2060,"ALCO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2060,"ARCO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2060,"AZCO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2060,"CACO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2060,"COCO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2060,"CTCO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2060,"DCCO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2060,"DECO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2060,"FLCO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2060,"GACO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2060,"HICO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2060,"IACO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2060,"IDCO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2060,"ILCO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2060,"INCO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2060,"KSCO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2060,"KYCO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2060,"LACO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2060,"MACO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2060,"MDCO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2060,"MECO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2060,"MICO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2060,"MNCO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2060,"MOCO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2060,"MSCO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2060,"MTCO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2060,"NCCO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2060,"NDCO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2060,"NECO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2060,"NHCO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2060,"NJCO2 removal-tfe",1
"EJ","crt2030_80p_l_202502_onshoring",2060,"NMCO2 removal-tfe",1
